Group	Trusted th	Noise th	ROC th	Sensitivity	Specificity	AUC	Average	SD	x0	k
ECF39s86	181.4	184.3	181.4	1.0	0.999992724044849	0.9999994403111421	47.16510781945698	23.725582996948834	5.696724896585611	11.065117299030582
ECF39s85	194.2	221.0	194.2	1.0	0.9999272404484899	0.9999834891786957	37.67008410208654	22.96770365623193	7.587984219985312	2.5390891087181378
ECF39s84	159.2	218.5	159.2	1.0	0.9986102925661566	0.999710081171675	43.52523571865087	20.9725480184049	9.387233274758275	1.0376703594935524
ECF39s83	181.0	193.8	181.0	1.0	0.999956344269094	0.9999860077785557	39.60193231091581	18.80139682390349	7.944665205529567	3.2291674645272623
ECF39s82	179.2	180.8	179.2	1.0	0.999992724044849	0.9999994403111423	38.867772022233225	21.08362022915912	6.700627605886298	9.45139885189027
ECF36s11	239.8	194.2	239.8	1.0	1.0	0.9999999999999999	35.38653420830545	19.225652950022255	9.452446938432763	20.37971407389155
ECF33s5	203.1	221.4	203.1	1.0	0.9999636202242449	0.9999843287119825	37.21525477985042	20.109661005258765	8.787537829019481	2.79151340799088
ECF32s8	218.6	224.1	218.6	1.0	0.9999345164036408	0.9999876868451291	30.537843028839163	20.222991399259254	9.540880445688053	7.65508422703846
ECF31s7	224.0	220.4	224.0	1.0	1.0	1.0	27.33455242557402	19.18934210838577	10.154826420888577	273.19859220062693
ECF30s81	195.8	184.2	195.8	1.0	1.0	1.0	35.55713121671565	22.302945929677982	6.926404018465255	98.53369777016648
ECF30s80	269.0	111.9	269.0	1.0	1.0	1.0	30.869011000203706	18.55853408265478	8.65081449913186	5.753176878358912
ECF30s79	232.5	119.3	232.5	1.0	1.0	1.0	18.616329336786663	15.862071301977743	9.99549337423843	7.01897874679406
ECF30s78	241.3	156.4	241.3	1.0	1.0	1.0	20.171596630096328	18.158252603758065	9.837136705404383	10.079443729663183
ECF30s77	192.9	129.5	192.9	1.0	1.0	1.0	34.93239530890784	22.86862310255988	5.53178067478941	17.21994768963552
ECF30s76	219.0	191.1	219.0	1.0	1.0	1.0	28.92757107935861	21.061722847600684	8.35691760179833	38.25913062067821
ECF30s75	205.8	202.0	205.8	1.0	1.0	1.0	32.949185170095745	22.687914294712655	7.534763574347178	311.5599033367037
ECF30s74	223.7	181.8	223.7	1.0	1.0	1.0	26.43267540668743	21.619840654601184	8.161471565779555	25.57375438018151
ECF30s73	267.1	187.4	267.1	1.0	1.0	0.9999999999999999	18.459944562465445	20.11021028117357	10.41136985253904	13.556809034886678
ECF29s17	187.1	217.4	187.1	1.0	0.9998253770763758	0.9999736946236848	35.684497133544795	21.126743396712108	8.482021737469974	13.904836239727072
ECF29s16	207.7	182.7	207.7	1.0	1.0	1.0	41.138895759974396	19.52782506109047	7.888149760119821	37.83831775141438
ECF293s32	249.2	150.6	249.2	1.0	1.0	1.0	24.313243896050984	16.009258034085637	11.006322144590582	7.717341751648849
ECF293s31	229.1	142.3	229.1	1.0	1.0	1.0	28.253153828245498	18.155348323562187	8.681457966347779	9.771682869878568
ECF293s30	239.4	229.5	239.4	1.0	1.0	1.0	24.16710633530251	16.793654969885978	12.521687665926068	82.12361479854336
ECF293s29	163.8	202.9	163.8	1.0	0.9985375330146465	0.9997142788381083	42.205433896924006	20.917467538866845	7.477488203037546	5.260788138897733
ECF292s10	184.3	223.0	184.3	1.0	0.9996944098836574	0.9999680977351071	56.43101955591769	18.068307234851037	8.094154414970017	65.94625064798527
ECF291s11	210.5	228.1	210.5	1.0	0.999985448089698	0.999995242644709	41.48195370020079	18.915812873030557	9.193754396047428	3.510690299105532
ECF290s9	215.5	207.6	215.5	1.0	1.0	1.0	33.09288042371155	17.994668592563226	9.917277729976426	119.95347021384617
ECF290s11	189.1	202.6	189.1	1.0	0.9990468498752174	0.9998944986503103	54.71197072432558	21.440469231970525	6.862751239106231	10.383998804929421
ECF290s10	185.1	178.0	185.1	1.0	1.0	1.0	50.46552687483631	19.793641129053675	6.623856169514194	133.42317031999244
ECF286s9	186.8	202.6	186.8	1.0	0.999454303363674	0.9999375946923587	54.50260381806011	20.30836859840247	7.317136612270654	7.907952702630861
ECF285s8	196.8	198.7	196.8	1.0	0.999992724044849	0.9999994403111423	34.079025405232365	15.49985223398621	10.612721507259243	6.728838529655187
ECF285s7	194.4	189.3	194.4	1.0	1.0	0.9999999999999999	36.18409044611937	17.169025473461648	9.066254203606178	173.9924934209482
ECF283s7	178.4	226.1	178.4	1.0	0.9989668143685563	0.9997425431254258	37.24507246165934	20.34165544957295	9.144272156180202	4.7053883479289835
ECF27s11	267.0	97.9	267.0	1.0	1.0	1.0	23.28635378168379	17.816555307640396	8.963343254796818	5.097031579281575
ECF27s10	275.3	165.7	275.3	1.0	1.0	0.9999999999999999	26.60386171172482	20.481224028765077	9.508347852595124	9.120351942892128
ECF277s4	266.2	98.2	266.2	1.0	1.0	1.0	32.04855003928645	17.086458957761455	8.845823065279944	5.03742529583934
ECF277s3	191.7	202.2	191.7	1.0	0.9999636202242449	0.9999748140014004	54.89439586182813	20.17729636289824	6.567271989044043	1.5999062760904084
ECF277s2	206.6	104.6	206.6	1.0	1.0	1.0	33.33539999417979	17.05616090592297	7.19721704796622	7.8859468439229214
ECF276s8	182.0	155.5	182.0	1.0	1.0	1.0	59.64443805837675	27.358433610743145	3.988314484662159	51.68653706124275
ECF26s47	201.2	95.4	201.2	1.0	1.0	1.0	25.20051217879696	16.736895782693832	7.387269028226284	7.9144731357841
ECF269s2	164.2	247.6	164.2	1.0	0.9998326530315267	0.999956344269094	36.95893766551233	24.2475138883379	8.337915531034131	1.300701562831644
ECF266s5	192.6	214.3	192.6	1.0	0.999956344269094	0.9999907651338469	30.802747868346767	18.877145175034606	9.228817805926232	2.8227358552453214
ECF265s49	228.9	201.4	228.9	1.0	1.0	1.0	30.307584465849892	18.287489190296554	10.105678862319031	33.41587936142307
ECF265s48	184.0	190.9	184.0	1.0	0.9999636202242449	0.9999938434225646	42.51626604196373	24.788070279791924	5.781470780319441	11.131633060296608
ECF265s47	257.2	153.8	257.2	1.0	1.0	1.0	28.402330995547533	19.23298996705146	9.243068238340355	8.976067273265492
ECF265s46	269.4	136.6	269.4	1.0	1.0	0.9999999999999999	17.72996027704217	16.417369779828043	11.32824576113848	5.975296524803325
ECF25s17	223.0	149.6	223.0	1.0	1.0	1.0	51.50628146552979	23.407634190397324	5.760329535614632	14.609998751897008
ECF25s16	195.6	210.7	195.6	1.0	0.9999708961793959	0.999987686845129	67.12258970404213	26.160258516515285	4.882074376497354	4.257798825302903
ECF258s4	218.5	149.9	218.5	1.0	1.0	1.0	31.26659561155894	18.253745147163947	8.38821435566731	13.017545573379055
ECF251s13	269.3	149.6	269.3	1.0	1.0	1.0	36.704261851409946	20.013482295354546	8.61662552113908	7.9498679767730875
ECF251s12	210.6	213.4	210.6	1.0	0.999992724044849	0.9999988806222844	35.647030963536366	23.371195457289208	7.504901853988777	10.265891694114964
ECF249s10	186.8	191.4	186.8	1.0	0.999992724044849	0.9999994403111422	49.948331053749676	23.895347386350572	5.8283459344798505	3.824237517435678
ECF246s7	216.4	172.6	216.4	1.0	1.0	1.0	36.641994296190674	23.366492977492168	6.76159252953754	27.04298557167879
ECF246s6	178.2	198.0	178.2	1.0	0.9998617568521307	0.999958583024525	46.80177589267526	23.538201607271994	6.330372633397004	5.353693320341747
ECF243s221	220.8	239.8	220.8	1.0	0.999985448089698	0.9999949628002801	26.38873497657364	26.881619018667596	7.268414552497482	16.382254372113422
ECF243s220	181.2	203.0	181.2	1.0	0.9989668143685563	0.9996362022424494	40.699024386694994	28.4367419278345	5.670641290074597	15.23895646838187
ECF243s219	188.3	206.8	188.3	1.0	0.9996871339285065	0.9999191249600523	36.96957992608329	25.284120495392177	6.50223321730793	4.545615965373305
ECF243s218	270.0	165.5	270.0	1.0	1.0	1.0	21.881751447778132	16.28916479757845	12.001810976903212	7.753267152765411
ECF243s217	199.1	213.4	199.1	1.0	0.999985448089698	0.9999958023335667	32.487279923173176	17.782060377693	9.58223399095373	2.4972820953238193
ECF243s216	213.1	96.6	213.1	1.0	1.0	1.0000000000000002	31.366662544015373	16.16707213621235	7.718747986244671	6.706670967352914
ECF243s215	236.1	195.9	236.1	1.0	1.0	1.0	21.12002080726363	16.391844659223224	11.891169764471092	20.770297978057076
ECF243s214	192.6	136.2	192.6	1.0	1.0	0.9999999999999999	37.429963187148964	16.60895802237072	7.6356214980412025	14.123908307700994
ECF243s213	204.3	110.3	204.3	1.0	1.0	1.0	35.1705715449757	16.30821583938262	7.521992416717078	8.27494256900186
ECF243s212	244.3	154.8	244.3	1.0	1.0	1.0	9.305220004074151	12.867934813317904	14.796410534556948	7.0656967620074145
ECF243s211	204.4	117.5	204.4	1.0	1.0	1.0	31.34315106364404	16.76505110595218	7.816584730810268	9.473486242273735
ECF243s210	230.2	192.5	230.2	1.0	1.0	1.0	19.968793469720335	15.929732632358208	12.016112282683682	21.186896622312933
ECF243s209	239.9	228.4	239.9	1.0	1.0	1.0	18.928395367109975	17.005111264925997	12.655020754701546	76.2658283641506
ECF242s5	216.7	173.9	216.7	1.0	1.0	1.0	24.418745452958124	15.334714515999712	11.149606245204927	17.355338911502333
ECF240s148	245.8	150.0	245.8	1.0	1.0	0.9999999999999999	18.852651107295635	15.191025453960389	11.84129503708665	7.853442556146499
ECF240s147	203.4	215.6	203.4	1.0	0.999985448089698	0.9999932837337067	27.290241684369814	17.722471120193212	9.73275138110613	7.719589290779912
ECF240s146	185.0	114.0	185.0	1.0	1.0	1.0	20.298496929837324	16.73583399451854	7.722954655193084	11.078507133980715
ECF240s145	228.8	232.4	228.8	1.0	0.999978172134547	0.9999972015557111	19.52111573494747	16.065046939100675	13.326322723845395	3.2620143358482507
ECF240s144	202.7	160.9	202.7	1.0	1.0	0.9999999999999999	25.739627651834816	15.997348145974465	9.771464390974396	19.056880550051694
ECF240s143	211.4	99.4	211.4	1.0	1.0	1.0	17.706287285743382	15.379268869784458	8.951332987915027	6.468600203646628
ECF240s142	202.1	152.5	202.1	1.0	1.0	1.0	33.5345022262317	19.650905438255908	7.344557174971552	20.11508127711209
ECF240s141	208.0	190.6	208.0	1.0	1.0	1.0	24.371727584902366	17.816055498255498	9.825763491646931	51.99229265809518
ECF240s140	194.8	176.5	194.8	1.0	1.0	1.0	28.831445159037337	18.634414269342205	8.420897266393439	52.085631674899126
ECF240s139	195.5	161.9	195.5	1.0	1.0	1.0	23.757577918109597	18.139853210194076	8.542216779028395	24.873247056701974
ECF240s138	226.2	179.3	226.2	1.0	1.0	1.0	17.92354421907284	16.073926514621785	11.505298251917347	17.09129088955096
ECF240s137	224.4	123.4	224.4	1.0	1.0	1.0	31.960728836248293	17.245978336799624	8.251825248671468	8.172761612176943
ECF240s136	231.8	109.9	231.8	1.0	1.0	1.0	28.757625207345107	16.461736167883476	8.664086135302284	6.418059150256596
ECF240s135	209.4	97.7	209.4	1.0	1.0	1.0	22.786132613566917	15.67150707188097	8.397004372346423	6.50853747521689
ECF240s134	188.0	194.1	188.0	1.0	0.999985448089698	0.9999972015557111	36.845551901754796	19.129364746382894	7.851384762192766	4.608654238479392
ECF240s133	188.5	125.7	188.5	1.0	1.0	1.0	23.511575677327354	15.058604355726423	8.876930317531766	11.595335872673322
ECF240s132	209.8	164.0	209.8	1.0	1.0	1.0	19.22111573494747	14.73522919924393	11.378558244705028	15.220505527262192
ECF240s131	216.5	102.3	216.5	1.0	1.0	1.0	17.08168233274161	13.993942221842076	10.245593662780028	5.862057932641894
ECF237s6	227.8	100.2	227.8	1.0	1.0	1.0	19.22803451386666	13.290157060153838	10.920342650606269	5.141329608864448
ECF120s22	232.6	178.1	232.6	1.0	1.0	1.0	43.12567587230453	18.771408312871376	8.645307111471364	15.94711312563717
ECF235s47	196.8	207.2	196.8	1.0	0.9995343388703352	0.9998746296958594	42.80583985682274	18.984490604846346	8.692918716603184	297.2364254040144
ECF235s46	208.6	159.8	208.6	1.0	1.0	1.0	42.19256613217706	17.25114017465417	8.252728512972173	18.04122115692166
ECF235s45	238.6	144.4	238.6	1.0	1.0	1.0	19.883984954747838	14.347651023557395	11.952337269619905	7.457596824007066
ECF235s44	225.1	125.9	225.1	1.0	1.0	1.0	20.37884279603061	15.792087022726227	9.824199247061927	7.589528023338496
ECF235s43	193.5	157.2	193.5	1.0	1.0	1.0	35.55843930972267	15.946963231216387	8.768385349938844	22.051981501303967
ECF235s42	200.4	211.7	200.4	1.0	0.9998763087624328	0.999980410889978	38.953104356429876	18.109013476686705	9.289987865822708	9.980957099097
ECF235s41	248.0	87.6	248.0	1.0	1.0	1.0	25.54863734249047	16.04065846880849	8.936963865999227	4.796958572981916
ECF22s44	200.1	207.1	200.1	1.0	0.9999272404484899	0.9999857279341269	31.38063251171318	23.708388036097176	7.37007190282884	11.031426236446572
ECF22s43	240.3	145.5	240.3	1.0	1.0	1.0	28.191175828652913	18.23249599924865	9.0378677254737	9.090594453276784
ECF22s42	242.3	132.5	242.3	1.0	1.0	1.0	15.334803422285598	15.560824365081263	11.058802316595003	6.932586098285759
ECF22s41	177.7	203.0	177.7	1.0	0.9997598934800166	0.9999720155571115	34.167248203009045	20.81485724896093	7.862371147128859	6.6474499433686045
ECF22s40	203.3	112.2	203.3	1.0	1.0	1.0	26.942646887640773	13.552296923413673	9.75121692720091	7.239267771547551
ECF227s17	214.8	130.4	214.8	1.0	1.0	1.0	31.588796816343166	16.353617024683484	8.62384425720953	8.855518726692216
ECF226s2	200.5	117.3	200.5	1.0	1.0	1.0	45.37940226406309	18.722861461505044	6.093454621686835	10.744467744184742
ECF225s4	196.3	228.9	196.3	1.0	0.9998981366278858	0.9999529861359473	51.593314757151575	21.662668776310493	7.916359406558649	1.4316374095079853
ECF21s49	200.7	184.3	200.7	1.0	1.0	1.0	30.20836000931234	22.924269335117973	7.079628411114511	71.4317751884866
ECF219s3	180.3	177.4	180.3	1.0	1.0	1.0	20.61493903326252	13.964666168700555	11.331985938922262	262.79324916299856
ECF218s58	248.4	193.0	248.4	1.0	1.0	1.0	29.965530512469808	18.548955157324844	10.282588421162949	15.997569487988148
ECF210s8	177.6	172.6	177.6	1.0	1.0	1.0	36.402796612635676	15.30490140036835	9.06272682250758	160.99000275946275
ECF209s2	198.2	223.5	198.2	1.0	0.9999272404484899	0.9999848884008402	42.399544568285656	16.169670987367855	10.691691894434365	2.143571139863946
ECF19s40	194.1	185.2	194.1	1.0	1.0	0.9999999999999999	36.89320417309315	18.491017399177068	8.26116893544975	112.66968565846763
ECF19s39	232.9	124.2	232.9	1.0	1.0	1.0	28.293276198236477	17.862589022569683	8.413296690282516	7.507082035411799
ECF18s39	187.9	162.2	187.9	1.0	1.0	1.0	40.21268224543841	21.256993452217923	6.342899793939237	39.91661199743248
ECF18s38	260.5	185.3	260.5	1.0	1.0	0.9999999999999999	34.21715871722491	21.386081369310272	8.845892184138552	13.83701104307574
ECF18s37	182.9	199.9	182.9	1.0	0.9997453415697146	0.9999722954015403	38.48614498152082	24.17149158714479	6.522435347736392	6.872631824732698
ECF17s32	202.2	180.9	202.2	1.0	1.0	1.0000000000000002	18.629909350173154	17.966231146606518	9.635674273253331	42.15404321882183
ECF17s31	197.7	191.6	197.7	1.0	1.0	1.0	32.00265547245584	17.883543851669565	9.094814712216913	150.5464266180317
ECF16s25	216.0	212.5	216.0	1.0	1.0	1.0	27.039871373279404	17.304388887092756	10.819371251192	271.64368912464914
ECF15s13	183.9	206.5	183.9	1.0	0.9962819869178327	0.9989158826824992	51.93205337135872	27.610809285844237	5.615060978442069	19.927210688561427
ECF132s6	191.4	175.3	191.4	1.0	1.0	1.0	30.223459098448913	15.97457352900309	9.584226414689098	47.310819820272016
ECF12s19	280.2	256.0	280.2	1.0	1.0	1.0	38.302092366789864	28.65019168908854	8.012588407965604	55.125931670708525
ECF12s18	185.0	213.8	185.0	1.0	0.9839928986677726	0.996405398310971	59.055178535052235	31.280038521575268	4.963521856823002	584.4595885068161
ECF12s17	208.6	164.6	208.6	1.0	1.0	1.0	45.5775383406571	25.764496871502274	5.4731276251586385	27.713935232121816
ECF12s16	248.3	182.6	248.3	1.0	1.0	1.0	28.90009312341763	22.15694483511503	8.4118872182614	16.087167683828525
ECF122s4	215.8	107.8	215.8	1.0	1.0	1.0	28.37135872886535	12.666375750459693	10.65301283187275	5.687938293309047
ECF115s9	255.6	158.7	255.6	1.0	1.0	1.0	12.448249570759243	13.325323029226784	14.627505447843568	6.438437092092914
ECF115s10	178.2	140.6	178.2	1.0	1.0	1.0	32.24598332508804	17.177959231525847	7.403055252077104	22.423050185276743
ECF111s6	215.9	128.5	215.9	1.0	1.0	1.0	42.797028053429564	21.397937303914677	6.059989110680116	11.522153687926538
ECF105s13	236.0	242.7	236.0	1.0	0.999992724044849	0.9999988806222844	29.735560050053834	17.880132032748175	11.45727209872835	2.7904978804610936
ECF105s12	200.4	174.7	200.4	1.0	1.0	0.9999999999999999	39.675352850449606	20.387190013907635	7.25362604882994	40.396673081000614
ECF103s4	245.4	111.3	245.4	1.0	1.0	1.0	27.489116928091264	14.733116062688838	10.228578227445844	5.4345735225091065
ECF03s23	202.8	219.1	202.8	1.0	0.9979336287371124	0.9997193160378283	47.409427290981576	26.554782865996884	6.391148590053156	14.801312518832525
ECF03s22	214.4	221.7	214.4	1.0	0.9996725820182044	0.9999493481583719	41.46970651572913	27.397803289907785	6.544842483332427	16.926382450838425
ECF03s21	238.1	118.8	238.1	1.0	1.0	1.0	38.84005252742775	20.534209124119897	6.792910725348551	8.02300927309242
ECFs90	200.3	92.8	200.3	1.0	1.0	1.0	37.02774350318656	17.44413965200577	6.270502815756675	7.466609981219429
ECFs89	237.8	105.7	237.8	1.0	1.0	1.0	30.43187585484387	19.793026935043503	7.132459668759556	7.021244446461676
ECFs68	172.7	88.9	172.7	1.0	1.0	1.0	39.17658673573319	15.165902475831032	6.1128765710586155	9.221940380415942
ECFs62	215.9	96.1	215.9	1.0	1.0	1.0	35.953365538515264	17.00476835717284	7.117171083013196	6.62905025680479
ECFs50	190.6	200.6	190.6	1.0	0.9999490686845168	0.9999778691307721	48.28447094258359	17.244869109439918	8.469197439316194	3.1827184534409776
ECFs36	193.6	161.8	193.6	1.0	1.0	1.0	32.12589558536798	16.460679561337294	8.855640983430275	26.36719694576421
ECFs35	198.7	189.3	198.7	1.0	1.0	1.0	40.457166137997255	14.0463151614146	10.931879949768193	74.59426456658844
ECFs3	200.1	133.1	200.1	1.0	1.0	1.0	29.057052643832026	19.871797168606413	6.944251774555068	14.167628144897494
ECF54s8	224.4	182.5	224.4	1.0	1.0	1.0	11.632049006198525	12.362079515031535	15.519925025478756	13.897552126035865
ECF54s7	179.5	170.8	179.5	1.0	1.0	1.0	21.457837645141574	13.802413724216732	11.135860214111927	82.59176209452768
ECF54s6	192.8	179.5	192.8	1.0	1.0	1.0	17.27006082123214	12.999700125227262	12.990514752226016	47.09292374536242
ECF54s5	235.6	180.4	235.6	1.0	1.0	0.9999999999999999	12.101407036638244	12.310835519417566	15.933391609588849	11.21581654874579
ECF52s13	208.2	131.6	208.2	1.0	1.0	1.0	9.495762156971162	14.087121101214944	11.439843145627702	8.77493862530683
ECF51s16	223.6	189.0	223.6	1.0	1.0	1.0	37.957283269796	15.96012774413307	10.567476403462754	22.93952988619391
ECF46s4	209.9	96.4	209.9	1.0	1.0	0.9999999999999999	16.48500203707476	14.217532210456442	9.678597759425992	5.909665251002435
ECF42s45	220.5	209.5	220.5	1.0	1.0	1.0	24.872933096644648	31.987354342331564	5.945043381844249	149.53388822045724
ECF41s59	213.3	186.7	213.3	1.0	1.0	0.9999999999999998	26.20986526205512	28.166070668541625	6.1718295490242685	51.093199559139755
ECF41s58	177.8	196.7	177.8	1.0	0.9962892898719441	0.9989052798797051	48.359884905276026	34.7212607526539	4.2587510871482746	15.534384097978027
ECF41s57	221.0	164.0	221.0	1.0	1.0	1.0	17.17200913773536	18.667318519892895	9.392674308719387	15.604234182585685
ECF41s56	220.2	123.4	220.2	1.0	1.0	1.0	31.702907924220817	23.012818653828976	6.1117961180527764	11.35511795249484
ECF39s89	179.9	177.1	179.9	1.0	1.0	1.0	37.5673711550214	16.584068362885773	8.498025136275885	307.74063394190097
ECF39s88	247.0	122.3	247.0	1.0	1.0	1.0	26.091246398742836	18.585978727029403	8.547761330294437	7.295520518079758
ECF39s87	147.9	209.9	147.9	1.0	0.999308789289872	0.9998259846720994	39.71049530017752	19.59787439682949	8.687560909594385	2.4778555250100998
ECF31s8	221.7	230.3	221.7	1.0	0.9999854481955762	0.999998181024447	32.114115473037856	19.76221284920578	9.696247517080124	3.977554912698805
ECF30s85	235.9	251.1	235.9	1.0	0.9999054132712456	0.9999790817811409	26.517162354858424	18.133096614706016	12.753978153311452	29.328291529362968
ECF30s84	191.3	194.5	191.3	1.0	0.9999927240977882	0.9999993936748157	37.542072869074296	21.87835582494029	7.148838640094474	11.561580352996167
ECF30s83	188.1	204.7	188.1	1.0	0.9999781722933644	0.9999927240977882	35.93906163606204	24.91356210315978	6.419532039179132	5.194887969773981
ECF30s82	205.2	167.6	205.2	1.0	1.0	1.0	34.82600471437303	21.481539410293646	7.071915766881972	28.06990905953952
ECF29s18	218.6	189.1	218.6	1.0	1.0	1.0	39.23678738759712	22.47677206979251	7.324124280747267	36.57544922281847
ECF293s34	227.5	175.8	227.5	1.0	1.0	1.0	31.161795390390825	16.227589604245104	10.521965417231556	15.774290760780735
ECF293s33	139.2	60.4	139.2	1.0	1.0	0.9999999999999999	17.199307394581382	11.900407607907832	6.965523830108436	7.073642348309832
ECF292s11	190.5	205.0	190.5	1.0	0.9999636204889406	0.9999872671711293	56.7898902889736	19.764112096541385	7.245432897228571	3.2801656499647818
ECF290s13	187.1	169.1	187.1	1.0	1.0	1.0	46.969871664290075	19.40492574531413	6.7613794475699684	53.944442870808274
ECF290s12	189.6	68.8	189.6	1.0	1.0	1.0	26.816147455111604	12.741870141873228	8.151461701207298	4.9546459382632815
ECF286s10	195.4	154.3	195.4	1.0	1.0	1.0	57.35097343072491	23.567134442446015	4.989409002542903	28.218149609525785
ECF281s9	239.0	109.1	239.0	1.0	1.0	1.0	39.916185286500024	20.119695259789736	6.665097547194283	7.263904114656178
ECF281s8	203.3	151.2	203.3	1.0	1.0	1.0	52.70570162674971	24.564467616896135	5.083524283012082	23.11854444797191
ECF27s12	278.9	168.3	278.9	1.0	1.0	0.9999999999999999	24.67572679917353	19.431889938594868	10.242498145347962	8.51666117252119
ECF275s10	235.5	168.8	235.5	1.0	1.0	1.0	39.34120420219421	22.12873668715109	7.356785509850673	15.293464182390084
ECF26s50	264.0	186.0	264.0	1.0	1.0	1.0	22.89949073130984	19.47600218601649	10.392185094816991	12.35519368698548
ECF26s49	212.5	163.5	212.5	1.0	1.0	1.0	38.219723976369934	24.73337944473905	6.056875173373302	25.27607762798958
ECF26s48	260.6	133.4	260.6	1.0	1.0	1.0	30.590948840322437	20.251443023743516	8.262107671451133	7.711269809425331
ECF265s51	205.9	185.6	205.9	1.0	1.0	1.0	37.923330326222974	23.844507522344323	6.619640398157684	63.09951210471798
ECF265s50	254.7	181.6	254.7	1.0	1.0	1.0	32.94159051887205	21.485554047998725	8.617929520794506	13.81586075724714
ECF262s4	211.4	113.9	211.4	1.0	1.0	1.0	27.25460087885225	16.4934759792853	8.273692275653616	8.410194263641744
ECF262s3	197.3	111.6	197.3	1.0	1.0	1.0	39.6598310683002	19.304670293046293	5.973959299961212	10.704255146350262
ECF262s2	210.3	101.5	210.3	1.0	1.0	1.0	31.71916596339086	16.803361531920196	7.408943650715058	7.366953303338115
ECF261s9	222.4	243.7	222.4	1.0	0.9999126891734575	0.99997756596818	35.57062901958501	20.02646173015685	10.343616853350492	3.8988722450388478
ECF260s2	173.1	172.7	173.1	1.0	1.0	1.0	37.525072025143324	21.57702607588027	6.274031120212824	3003.8875361337555
ECF25s19	204.8	211.8	204.8	1.0	0.9999927240977882	0.9999987873496314	54.11636789570177	24.962339718268744	6.0852947354159985	5.754947558523624
ECF25s18	181.3	208.8	181.3	1.0	0.9998763096623982	0.999962407838572	65.90781654686728	25.68765297841081	5.234278074599341	2.7634326044485826
ECF255s10	228.0	195.3	228.0	1.0	1.0	1.0	24.920538078747487	16.12300625360038	11.582806970573444	24.473932578413343
ECF253s2	230.0	246.6	230.0	1.0	0.999941792782305	0.9999854481955762	43.762381776911205	24.8759574257161	7.707057910793087	5.0457902643401615
ECF251s14	197.7	151.5	197.7	1.0	1.0	1.0	33.8477839536711	21.628361899024608	6.506194067948766	21.83665276288241
ECF249s13	221.9	186.2	221.9	1.0	1.0	1.0	44.5313272997119	21.89339942202316	7.288277144558979	29.28273629293136
ECF249s12	194.2	218.1	194.2	1.0	0.9997089639115251	0.9999142049864183	44.40180353868987	21.336178245668687	8.180259402530757	251.23004251931587
ECF249s11	201.5	214.0	201.5	1.0	0.9999636204889406	0.9999915114474195	51.03347714111108	19.28568281165878	8.187764915754508	2.9504759337071067
ECF243s240	209.2	232.8	209.2	1.0	0.99988358556461	0.999964226814125	31.655815848441637	28.375349681574512	6.92177256721218	3.5975232947335485
ECF243s239	226.0	175.2	226.0	1.0	1.0	0.9999999999999999	26.425403049791928	23.144117065599488	7.525673761418437	22.02840379742529
ECF243s238	240.1	179.6	240.1	1.0	1.0	1.0	25.42897229578326	21.992935536150423	8.384983476153357	16.938563765345908
ECF243s237	182.2	199.8	182.2	1.0	0.9991778230500582	0.9996316574505238	41.947338707330566	27.702997433846093	6.227333306474053	3.0424291477872147
ECF243s236	195.2	229.3	195.2	1.0	0.9998399301513388	0.999986660845945	23.307574280476096	24.528648892265867	8.434725610688545	310.9381801776664
ECF243s235	181.9	151.1	181.9	1.0	1.0	1.0	34.744524634054066	16.655936940002963	7.910447670542452	25.77846543136393
ECF243s234	175.4	185.5	175.4	1.0	0.99976717112922	0.9999805975941016	30.295928033058814	17.184129878945765	9.458310401658048	25.62024335525324
ECF243s233	204.5	210.8	204.5	1.0	0.999941792782305	0.9999939367481567	26.89347335797224	17.14442150077916	10.739418071889686	38.57739117137863
ECF243s232	231.4	98.4	231.4	1.0	1.0	0.9999999999999999	20.55901696592265	16.06834741069217	9.046521159147568	5.781890044001016
ECF243s231	205.6	167.6	205.6	1.0	1.0	1.0	24.521294706515725	15.788869795246331	10.26783605911628	20.514382153830127
ECF243s230	165.4	120.7	165.4	1.0	1.0	1.0	36.88469865844076	16.786135440607772	6.356014632407128	17.656390442470066
ECF243s229	191.2	101.6	191.2	1.0	1.0	1.0	18.18788522538777	14.943372898407738	8.607956235931143	7.787736195852594
ECF243s228	261.8	107.0	261.8	1.0	1.0	1.0	25.951564182405495	16.139430818532897	9.889018840855734	4.977866435985089
ECF243s227	243.0	169.2	243.0	1.0	1.0	1.0	28.69436530570672	15.70650279434851	11.262221768927063	10.324739203415444
ECF243s226	221.3	109.4	221.3	1.0	1.0	1.0	30.644736344323842	18.259194536577727	7.447230705159606	7.665680380287512
ECF243s225	243.3	120.3	243.3	1.0	1.0	1.0	30.779703460116984	19.621769728614762	7.739062931001067	7.750049045747793
ECF243s224	190.7	169.9	190.7	1.0	1.0	1.0	33.81377208043535	16.743513284163598	8.75005317055245	40.57647449356816
ECF243s223	194.4	231.2	194.4	1.0	0.9998472060535506	0.999960588863019	27.215301341559233	16.64732664871216	12.211674388956405	13.529654445282626
ECF243s222	214.8	214.9	214.8	1.0	0.9999927240977882	0.9999993936748157	33.66194598841777	18.59387337549422	9.75293651786768	53.80941332359575
ECF242s6	179.0	155.5	179.0	1.0	1.0	1.0	36.68186130430986	15.834908149408204	8.24643442592604	33.44801588774301
